fraction,graph_uncertainty,mean_uncertainty,std_dev_uncertainty,mean_se_degree_centrality,min_se_degree_centrality,max_se_degree_centrality,mean_se_betweenness_centrality,min_se_betweenness_centrality,max_se_betweenness_centrality,mean_se_closeness_centrality,min_se_closeness_centrality,max_se_closeness_centrality,mean_se_eigen_centrality,min_se_eigen_centrality,max_se_eigen_centrality
0.46,16567.67626740639,30.563258583623014,8.03879188198977,0.2101549377205031,0.16679742805868933,0.2575638701764828,2.7012722993652036e-05,4.452446669832808e-13,0.0004300509325015473,0.22238198943345378,0.18640234513819365,0.2572252868759861,0.0002665006345290845,1.6352571176218856e-10,0.01061346510135752
0.47,16629.46320212518,30.687165185616152,8.078247436665075,0.21938247757266735,0.17091065039012987,0.2667893118343568,2.7093609340926135e-05,8.536956974105215e-11,0.00043044365621805643,0.22639992365872566,0.18957548142410902,0.2639347029558406,0.0002664361542510624,1.122522836900534e-09,0.010583961767002454
0.48,16689.954731880294,30.807811416147693,8.114298715225514,0.22881230980730427,0.18269420571722877,0.2793424054685317,2.7176110803975206e-05,3.1845461845165065e-14,0.0004307442539578558,0.23050995461500734,0.19317632180406955,0.2677382055189984,0.0002666357592768144,4.096298791551525e-11,0.010569077217761664
0.49,16749.204061499782,30.92598450166448,8.14969089740159,0.23843746849953,0.19222826430033638,0.28679830982133286,2.72586791728047e-05,5.717763938431532e-11,0.00043103295403921875,0.23471046466703635,0.1968583735422904,0.27247890032342853,0.0002667908246793578,1.6491388641654085e-11,0.010514425115900197
0.5,16807.261183804647,31.042118471297616,8.185624449503106,0.24826227027828546,0.20020921822723622,0.2987131275419564,2.7340345001631507e-05,4.1744048262389066e-12,0.00043102659495558083,0.23900571600773515,0.20215401701182534,0.27681931151720063,0.0002667566551375104,5.073896298102496e-10,0.010513177168447917
0.51,16864.173133065822,31.15560421307992,8.218709505647945,0.2582757993228452,0.21018415813210609,0.308641975308642,2.742502201906301e-05,1.5190263149518888e-11,0.00043140486687011945,0.24339485383401185,0.20564777244851096,0.2843231364685948,0.0002670021006405423,1.8770159571881554e-10,0.010548921701279657
0.52,16919.984213943822,31.267452935737335,8.253678621629012,0.26849066684301837,0.22134246358470583,0.31986440895349794,2.75075108088431e-05,1.1728199712600447e-10,0.0004319429483943048,0.24788405295784305,0.208414883682098,0.28894985182432115,0.0002669532011998473,1.0974095432184692e-09,0.010487239545329938
0.53,16974.736208702987,31.376931513596965,8.287517349716403,0.2789051033014982,0.2318244170096022,0.3335958581203826,2.7590138627010314e-05,4.549151968794968e-10,0.0004320610273745283,0.25247648708188486,0.2132624646667658,0.29465375561384355,0.0002667212191932213,7.436783196618525e-10,0.010547185129213136
0.54,17028.468565128398,31.483886966498865,8.317913402145377,0.2895195776356926,0.23862100338576814,0.3429104780456132,2.7674487838287612e-05,7.504872418821399e-10,0.0004323950075012917,0.25717667958419904,0.21740521026721046,0.29849482946157463,0.000266966359023653,2.6279815501680185e-09,0.010569714354449533
0.55,17081.218567262567,31.589507777723743,8.349878498001761,0.3003293183072946,0.24650877103329558,0.3535427319211102,2.7757833047857986e-05,1.178511334956048e-09,0.00043271938166368723,0.26198219216258395,0.22164456346969508,0.30312630214357833,0.00026688801893981083,4.02860380851843e-10,0.010545352840179078
