fraction,graph_uncertainty,mean_uncertainty,std_dev_uncertainty,mean_se_degree_centrality,min_se_degree_centrality,max_se_degree_centrality,mean_se_betweenness_centrality,min_se_betweenness_centrality,max_se_betweenness_centrality,mean_se_closeness_centrality,min_se_closeness_centrality,max_se_closeness_centrality,mean_se_eigen_centrality,min_se_eigen_centrality,max_se_eigen_centrality
0.84,114445.43305912087,213.368495583448,101.87852406196075,0.6520680299919533,0.39895851807763716,0.7273579886192498,7.638345632032606e-06,4.776922342481741e-13,0.0007416155203280964,0.16338894818109123,0.10176215102896405,0.2243104270332626,0.0004033128657878315,2.4469223076233693e-09,0.014088595917652488
0.85,114772.23765704967,214.0175489524867,102.34511485515166,0.6676736576416256,0.4078593107622137,0.7445323201078956,7.658877206197865e-06,8.810039797670456e-13,0.0007422227593856248,0.1693133352465629,0.10539977982398817,0.2279557893091407,0.00040367011283994503,9.115718288692747e-09,0.01411461698243062
0.86,115095.30770103709,214.662724096813,102.82458090685643,0.6834567119672221,0.4220446672899126,0.7549331112894677,7.679417524999441e-06,1.2539330277675777e-13,0.0007427660110284115,0.1754372941152936,0.1112343525505223,0.2342158150089697,0.00040389730509353384,1.88623074604061e-09,0.014104367799087851
0.87,115414.7275957019,215.29040336602958,103.25751369300079,0.6994382610839074,0.42726309893477066,0.7671585499413328,7.700379227741262e-06,4.183065739320715e-15,0.0007434267314612496,0.18179144186492951,0.11343766828191174,0.24053635248387278,0.00040439360006734284,5.53811552259443e-10,0.014154319373815897
0.88,115730.57891567521,215.906810829659,103.66464774027165,0.7156085595104589,0.435150866582298,0.7847938028118209,7.721576672416087e-06,1.163564027511194e-13,0.0007440257048887775,0.18837194653925723,0.11679910834631063,0.24943566640791534,0.0004049850512397422,2.3009208323852362e-09,0.014187174184348731
0.89,116042.94053073946,216.51998761086853,104.08386276398005,0.7319583767952117,0.4444444444444444,0.7990462935407882,7.742727191668635e-06,3.6714459079353746e-13,0.0007446151444010124,0.19518449865973653,0.12083073458632124,0.2578121881545843,0.00040549783778356013,2.1576776194179687e-12,0.01421014517393039
0.9,116351.88872412496,217.1260733048806,104.50063269071248,0.7484970936902833,0.4538362186009834,0.8261154046939831,7.763979533859926e-06,4.5909972492987505e-12,0.0007451954985535821,0.20224854625994027,0.12498421548097471,0.2656047966219905,0.0004060277788612635,3.893284967703046e-09,0.014232838537673643
0.91,116657.49730440823,217.73320816747093,104.93956966038657,0.7652109186263313,0.45789132475819155,0.8334099865631397,7.785203951474704e-06,4.804505848487815e-11,0.0007458059300426285,0.2095547247716454,0.12680250530559722,0.2740103698160348,0.00040630874320279084,2.0763632903010284e-09,0.014288406204869092
0.92,116959.83771142286,218.33620960436025,105.38989649524385,0.7821035389744069,0.4687931174417661,0.8480953425898371,7.806490828527395e-06,2.6645973069621643e-10,0.0007463495062262917,0.21712316337918572,0.13176637127751742,0.27913363574994293,0.0004065828727239738,9.829176359223218e-10,0.014302192091425008
0.93,117258.97911656355,218.91782404432857,105.77655753944288,0.7991983675367043,0.47982316650985324,0.8647696745794844,7.828110022011294e-06,6.823092763470635e-10,0.0007468942912096432,0.22497631187465866,0.13690234471005833,0.2867871944297411,0.0004071782456070837,2.950332855394916e-09,0.014315345737667873
0.94,117554.98851783552,219.50229821572415,106.19051233939678,0.8164691678665684,0.49379108838568303,0.8797275754232713,7.849742420430967e-06,1.3081290118928482e-09,0.0007474199199454291,0.23311210264765111,0.14357372089426645,0.29666923168427417,0.0004075689817387598,1.137741816367406e-09,0.014312261827044138
0.95,117847.93082997657,220.0856412901044,106.63127817704094,0.8339192525859254,0.5036878720562404,0.900504107711315,7.871422863135697e-06,2.065025819311732e-09,0.0007479636416814826,0.24154199059356862,0.14841611540524458,0.30515401727468855,0.0004078356123097292,3.2864074439889997e-10,0.014333114368046062
0.96,118137.86896995515,220.66838735164086,107.073474506068,0.8515466978490005,0.5151187223259296,0.91193896599302,7.893261293738696e-06,3.0404778105111937e-09,0.0007484981834699912,0.2502689722846776,0.15413070664625173,0.31319242134622877,0.0004079235823613691,2.5365112621482613e-10,0.014345662759312969
0.97,118424.86393812617,221.23727466173318,107.48457478143386,0.8693673493313143,0.5295876457037618,0.9253708162617073,7.915279767924901e-06,4.2063460509439976e-09,0.0007490156709094373,0.25932775663856333,0.1615548593383673,0.3221277558664811,0.00040824568651170003,1.0087520070201492e-12,0.014342752265987581
0.98,118708.97489530647,221.79317231713603,107.85405134154945,0.887380088797513,0.5368972576179784,0.9427846264683102,7.937456376730984e-06,5.520550483607111e-09,0.0007495506925156439,0.26872845227011316,0.16538807873228048,0.3343863753538777,0.0004087857677451456,1.3492268526624e-10,0.014378180446364689
0.99,118990.25923601413,222.34667157635138,108.2371144322891,0.9055742549356232,0.5606246887528169,0.9564409254098944,7.959753013641551e-06,7.077171217677291e-09,0.0007500622753609113,0.2784734300019917,0.1771056760605618,0.33943004531099397,0.0004091887419929378,1.1478736621558099e-10,0.014328891043026587
1.0,119268.77265809801,222.90105764976434,108.64410138767387,0.9239455311167,0.5741968194420647,0.960360761161562,7.98216797202117e-06,8.807209524795273e-09,0.0007505911068910728,0.28858425855865766,0.1858415144172145,0.3505568309729173,0.0004094550797214467,5.268876994483742e-10,0.014333367176313437
