fraction,graph_uncertainty,mean_uncertainty,std_dev_uncertainty,mean_se_degree_centrality,min_se_degree_centrality,max_se_degree_centrality,mean_se_betweenness_centrality,min_se_betweenness_centrality,max_se_betweenness_centrality,mean_se_closeness_centrality,min_se_closeness_centrality,max_se_closeness_centrality,mean_se_eigen_centrality,min_se_eigen_centrality,max_se_eigen_centrality
0.85,223353.84683289094,441.52450509396107,26.537512881291434,0.5852615839062287,0.5194383572761953,0.6574141709276845,6.137773094123189e-07,1.1094992274150391e-07,1.8503566890223068e-06,0.12596134201614687,0.10791895837153735,0.1449714053536736,8.062118633803842e-06,2.0916111756885474e-11,8.804318105366746e-05
0.86,224147.043893546,443.11048511576456,26.671487345779976,0.5991038946854771,0.5325054784514244,0.6770373977581184,6.276936232321792e-07,1.1827168493881362e-07,1.8713462755410938e-06,0.13100416746297258,0.11281779687929448,0.1521638215507504,8.065972038410298e-06,2.092128229352522e-11,8.932344123883952e-05
0.87,224931.60368620892,444.6785461087794,26.796885968108786,0.6131094016939858,0.5472148825502179,0.686957227497768,6.41773673134481e-07,1.2406764739031976e-07,1.8962767217974353e-06,0.13623034313095087,0.11911905220989943,0.15609615278290076,8.081049457068069e-06,2.3479220442726762e-11,9.12681961646608e-05
0.88,225707.7125140803,446.23267683408966,26.948748458906508,0.6272722291861416,0.5621246872498125,0.7053309565822078,6.560034638976917e-07,1.316257426457053e-07,1.9226579725116658e-06,0.14164355848779542,0.12375587820974573,0.16120751608341796,8.058775537697817e-06,5.4856092531861e-13,9.050758862722565e-05
0.89,226475.55070991447,447.7669361496849,27.07298545860092,0.641604335065793,0.577234892550208,0.7188459731002274,6.704084442194039e-07,1.3829348554452478e-07,1.9484721808380734e-06,0.14725908567808185,0.1290236936417415,0.1667463188715575,8.078084790089092e-06,3.06202679473983e-14,8.843183085667301e-05
0.9,227235.29288872523,449.28597608909115,27.1904303211871,0.6560903746589432,0.5925454984514045,0.7256515775034293,6.849765626563451e-07,1.4525279453970033e-07,1.974619842404426e-06,0.15306897431747413,0.13579888612077481,0.16980452308319874,8.081255727920874e-06,6.7329475370417126e-12,8.706367717511773e-05
0.91,227987.10818724654,450.7881938283579,27.301681923507786,0.6707433740046344,0.5987258529801073,0.7479912344777211,6.997077090307038e-07,1.5240357374926423e-07,2.0031118045135184e-06,0.1590968739551571,0.13847591145857677,0.17934529723719522,8.098492826195105e-06,2.2276171141258602e-13,8.70301364372634e-05
0.92,228731.16049097365,452.2768109383985,27.431876049454473,0.6855533591649697,0.6158871584297011,0.765406046687328,7.145947582201825e-07,1.5914489780024376e-07,2.029422594761825e-06,0.1653401913230345,0.14532397951579257,0.18702816663855623,8.089858575703246e-06,2.58120501713478e-11,8.254539140853169e-05
0.93,229467.60864955076,453.75033623463355,27.56091399281149,0.7005243321399476,0.6316987658329001,0.7794821848875902,7.296441914459947e-07,1.6665039512188034e-07,2.054006741951057e-06,0.17181078011950535,0.15181764174501167,0.19339955835179554,8.080060363987658e-06,4.4341272732459007e-11,7.970622610736692e-05
0.94,230196.60668121628,455.2075077491917,27.67754189817761,0.7156610985359717,0.6541716892067242,0.7865683501319137,7.448564616576946e-07,1.741097467912934e-07,2.0823331214153106e-06,0.17852294243337938,0.16135965876061512,0.19666271995462628,8.089414457256705e-06,7.796188935329951e-14,7.898135501413824e-05
0.95,230918.303966966,456.64882561192735,27.780767917990556,0.7309619248878491,0.672104536969402,0.800836872908945,7.602345055641744e-07,1.817294158626326e-07,2.108093717349826e-06,0.18548384516132654,0.16883641811573735,0.2033485734202802,8.11599392177371e-06,1.1573581255185178e-10,7.948779916730238e-05
0.96,231632.84543505064,458.0745855237028,27.868846268118364,0.7464245386527648,0.6869572274977682,0.8080192304416528,7.757757409337838e-07,1.89235881398213e-07,2.135448266912392e-06,0.19269926106068594,0.1759632100199959,0.20689764386084128,8.15671791780231e-06,4.092655844216988e-12,7.826395814008862e-05
0.97,232340.3717363789,459.4897937462933,27.994651265565025,0.7620473125778395,0.7086976866756647,0.818852886920955,7.914709435169738e-07,1.9713879713506706e-07,2.163159795371808e-06,0.20018545320380823,0.18583233743629912,0.213231731963903,8.152402819352048e-06,3.3920834363317623e-12,7.903140446213885e-05
0.98,233041.01941135942,460.887949119686,28.084171601500245,0.7778359460561638,0.7273579886192497,0.8334099865631397,8.073317713608068e-07,2.0535274056658956e-07,2.19077394507453e-06,0.20795096605356927,0.19477347881371415,0.2189522904554564,8.19189446737095e-06,8.567997449802924e-12,8.194210136483297e-05
0.99,233734.92104867872,462.2747459063292,28.19378794130057,0.7937828479129758,0.7376385394403412,0.8444119795471148,8.233513275606224e-07,2.137340379911959e-07,2.2181035813182105e-06,0.21600343088808277,0.20547566958953933,0.22585215147754648,8.205710718438503e-06,4.747652539424434e-11,8.484021758622066e-05
1.0,234422.20543647974,463.6496973512546,28.31439977131479,0.8098892305719098,0.7584160737313891,0.8591935278621965,8.395321025052543e-07,2.2212478902993156e-07,2.2447268887003463e-06,0.22435548089899168,0.21668053662570946,0.2313984820374431,8.201615612056701e-06,7.081775649633749e-11,8.309197758401865e-05
